occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type,aligned_to_dimlex,alignment_status
67,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,run_1,1,Stochastic,13,2,"Since Team Village needs to eliminate a Werewolf, voting for Sean targets the player most strongly implicated in the suspected Werewolf scheme.",since,Since,160-165,160,165,1,False,True,Contingency.Cause,Contingency,0.9754761457443236,Explicit,True,ALIGNED
68,Gemma 4 2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,run_1,1,Stochastic,13,2,"Since Team Village needs to eliminate a Werewolf, voting for Sean targets the player most strongly implicated in the suspected Werewolf scheme.",for,for,217-220,217,220,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
69,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,14,1,"The discussion centers heavily on role swapping and double bluffs, suggesting that players are actively trying to mislead others about their identities.",and,and,48-51,48,51,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
70,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,14,2,"Tyler claims the Troublemaker role and engages in complex arguments designed to deflect suspicion, which aligns with the behavior of a Werewolf trying to sow discord.",and,and,188-191,188,191,1,False,False,NoSense,,0.9993382096290588,Explicit,True,ALIGNED
71,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,14,3,"Given the high level of deception and the focus on who is lying, Tyler is the most likely candidate to be the Werewolf.",and,and,354-357,354,357,1,False,False,NoSense,,0.9999985694885254,Explicit,True,ALIGNED
72,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,1,The discussion centers heavily on card swapping and identifying the Werewolf.,and,and,48-51,48,51,1,False,False,NoSense,,0.9999523162841796,Explicit,True,ALIGNED
73,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,2,"Clint claimed to be the Drunk, and the conversation quickly devolved into accusations about who was the Robber and Troublemaker.",and,and,109-112,109,112,1,False,True,Expansion.Conjunction,Expansion,0.9297742247581482,Explicit,True,ALIGNED
74,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,2,"Clint claimed to be the Drunk, and the conversation quickly devolved into accusations about who was the Robber and Troublemaker.",and,and,189-192,189,192,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
75,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,3,"Margaret and Erin repeatedly suggest Clint is the Werewolf based on his statements and actions, and Erin ultimately casts a vote.",and,and,216-219,216,219,1,False,False,NoSense,,0.999606430530548,Explicit,True,ALIGNED
76,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,3,"Margaret and Erin repeatedly suggest Clint is the Werewolf based on his statements and actions, and Erin ultimately casts a vote.",and,and,290-293,290,293,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
77,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,3,"Margaret and Erin repeatedly suggest Clint is the Werewolf based on his statements and actions, and Erin ultimately casts a vote.",and,and,303-306,303,306,1,False,True,Expansion.Conjunction,Expansion,0.8278405070304871,Explicit,True,ALIGNED
78,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,15,3,"Margaret and Erin repeatedly suggest Clint is the Werewolf based on his statements and actions, and Erin ultimately casts a vote.",ultimately,ultimately,312-322,312,322,1,False,True,Temporal.Asynchronous,Temporal,0.9786977171897888,Explicit,True,ALIGNED
79,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,16,2,"However, Margaret makes a direct accusation that Erin pulled the Werewolf card, and Tyler also suggests Erin might be the Werewolf.",however,However,129-136,129,136,1,False,True,Comparison.Contrast,Comparison,0.7566187381744385,Explicit,True,ALIGNED
80,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,16,2,"However, Margaret makes a direct accusation that Erin pulled the Werewolf card, and Tyler also suggests Erin might be the Werewolf.",and,and,209-212,209,212,1,False,True,Expansion.Conjunction,Expansion,0.9517034292221068,Explicit,True,ALIGNED
81,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,16,2,"However, Margaret makes a direct accusation that Erin pulled the Werewolf card, and Tyler also suggests Erin might be the Werewolf.",also,also,219-223,219,223,1,False,True,Expansion.Conjunction,Expansion,0.9914100766181946,Explicit,True,ALIGNED
82,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,17,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit.",for,for,67-70,67,70,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
83,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,17,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit.",as,as,91-93,91,93,1,False,True,Temporal.Synchrony,Temporal,0.6276008486747742,Explicit,True,ALIGNED
84,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,17,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit.",and,and,100-103,100,103,1,False,False,NoSense,,0.999971866607666,Explicit,True,ALIGNED
85,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,17,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit.",as,as,133-135,133,135,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
86,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,17,2,"Given that Team Village wins by eliminating a Werewolf, voting out Erin is the most logical move based on the gathered evidence and consensus within the transcript.",and,and,277-280,277,280,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
87,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,1,"The discussion centers around identifying the Werewolf, with multiple players making claims and accusations.",and,and,92-95,92,95,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
88,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him.",and,and,115-118,115,118,1,False,False,NoSense,,0.99869304895401,Explicit,True,ALIGNED
89,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him.",and,and,166-169,166,169,1,False,True,Expansion.Conjunction,Expansion,0.980886161327362,Explicit,True,ALIGNED
90,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him.",also,also,175-179,175,179,1,False,True,Expansion.Conjunction,Expansion,0.9859066009521484,Explicit,True,ALIGNED
91,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,3,"Since Team Village wins by eliminating a Werewolf, voting for Tyler is the strongest strategic move based on the current public consensus.",since,Since,212-217,212,217,1,False,True,Contingency.Cause,Contingency,0.9277470111846924,Explicit,True,ALIGNED
92,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,run_1,1,Stochastic,18,3,"Since Team Village wins by eliminating a Werewolf, voting for Tyler is the strongest strategic move based on the current public consensus.",for,for,270-273,270,273,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
93,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,19,2,"Players are actively attempting to lie and deceive each other regarding their roles, which is common in this type of game.",and,and,122-125,122,125,1,False,False,NoSense,,0.9999966621398926,Explicit,True,ALIGNED
94,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,19,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible.",since,Since,206-211,206,211,1,False,True,Contingency.Cause,Contingency,0.9994379878044128,Explicit,True,ALIGNED
95,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,19,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible.",and,and,257-260,257,260,1,False,True,Expansion.Conjunction,Expansion,0.8900291919708252,Explicit,True,ALIGNED
96,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,19,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible.",if,if,279-281,279,281,1,False,True,Contingency.Condition,Contingency,0.9941133856773376,Explicit,True,ALIGNED
97,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,19,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible.",and,and,308-311,308,311,1,False,True,Expansion.Conjunction,Expansion,0.9992814660072328,Explicit,True,ALIGNED
98,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,20,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village.",although,Although,92-100,92,100,1,False,True,Comparison.Contrast,Comparison,0.7334751486778259,Explicit,True,ALIGNED
99,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,20,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village.",later,later,108-113,108,113,1,False,True,Temporal.Asynchronous,Temporal,0.949250876903534,Explicit,True,ALIGNED
100,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,20,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village.",for,for,209-212,209,212,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
101,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,20,3,"Given the ambiguity introduced by card swaps, targeting the player directly implicated by another player is the most logical move to try and eliminate the Werewolf.",and,and,364-367,364,367,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
102,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,21,1,"The discussion transcript is highly focused on role confusion, card swaps, and identifying roles like Seer, Villager, Robber, and Troublemaker.",and,and,75-78,75,78,1,False,False,NoSense,,0.9999911785125732,Explicit,True,ALIGNED
103,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,21,1,"The discussion transcript is highly focused on role confusion, card swaps, and identifying roles like Seer, Villager, Robber, and Troublemaker.",and,and,126-129,126,129,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
104,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,21,2,There is no explicit confirmation or strong accusation pointing toward any player holding the Werewolf role.,or,or,178-180,178,180,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
105,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,21,3,"Since Team Village wins by eliminating a Werewolf, and I cannot definitively identify one, I must conclude that no Werewolf is present based on the available information.",since,Since,253-258,253,258,1,False,True,Contingency.Cause,Contingency,0.9223930835723876,Explicit,True,ALIGNED
106,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,21,3,"Since Team Village wins by eliminating a Werewolf, and I cannot definitively identify one, I must conclude that no Werewolf is present based on the available information.",and,and,304-307,304,307,1,False,True,Expansion.Conjunction,Expansion,0.8675646781921387,Explicit,True,ALIGNED
107,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,1,"The discussion is highly speculative, revolving around role swaps and uncertainty about who holds which card.",and,and,66-69,66,69,1,False,False,NoSense,,0.9999961853027344,Explicit,True,ALIGNED
108,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,2,"While players are attempting to deduce their roles (e.g., Jacob suggesting he is the Villager), there is no definitive evidence presented in the transcript to confirm that any player is the Werewolf.",while,While,110-115,110,115,1,False,True,Comparison.Contrast,Comparison,0.7582521438598633,Explicit,True,ALIGNED
109,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active.",since,Since,310-315,310,315,1,False,True,Contingency.Cause,Contingency,0.984878957271576,Explicit,True,ALIGNED
110,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active.",if,if,334-336,334,336,1,False,True,Contingency.Condition,Contingency,0.9936205744743348,Explicit,True,ALIGNED
111,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active.",and,and,360-363,360,363,1,False,True,Expansion.Conjunction,Expansion,0.9994593262672424,Explicit,True,ALIGNED
112,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,22,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active.",and,and,377-380,377,380,1,False,False,NoSense,,0.9758015871047974,Explicit,True,ALIGNED
113,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,23,1,"The transcript shows significant confusion regarding role swapping, particularly involving Jacob and Sean, and the Troublemaker's actions.",and,and,97-100,97,100,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
114,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,23,1,"The transcript shows significant confusion regarding role swapping, particularly involving Jacob and Sean, and the Troublemaker's actions.",and,and,107-110,107,110,1,False,False,NoSense,,0.9999948740005492,Explicit,True,ALIGNED
115,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,23,2,"Hunter directly suggests that Sean is the Werewolf, stating that Sean's nervousness and attempt to explain his role indicate he is lying.",and,and,223-226,223,226,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
116,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,324bccd2-adff-4e9a-8ff4-03491e144ac3,run_1,1,Stochastic,23,3,"Since Team Village wins by eliminating a Werewolf, voting Sean out is the strongest move based on the available evidence.",since,Since,277-282,277,282,1,False,True,Contingency.Cause,Contingency,0.9106317162513732,Explicit,True,ALIGNED
117,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,run_1,1,Stochastic,24,1,"The discussion revolves around the possibility of the Werewolf being in the center role pool, as indicated by multiple players' uncertainty and the nature of the role swaps.",as,as,94-96,94,96,1,False,False,NoSense,,0.9999887943267822,Explicit,True,ALIGNED
118,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,run_1,1,Stochastic,24,1,"The discussion revolves around the possibility of the Werewolf being in the center role pool, as indicated by multiple players' uncertainty and the nature of the role swaps.",and,and,140-143,140,143,1,False,False,NoSense,,0.9999799728393556,Explicit,True,ALIGNED
