occurrence_id,model,run_label,decoding_group,justification_id,sentence_id,form,connective_surface,status,raw_sense,top_level,confidence,dimlex_category,is_discontinuous,sentence_text
12556,Gemma 4 31B,run_3,Stochastic,2067,3,if,If,accepted,Contingency.Condition,Contingency,0.7881762385368347,,False,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf."
13266,Gemma 4 31B,greedy_t0,Greedy,2166,2,if,If,accepted,Contingency.Condition,Contingency,0.788499116897583,Contingency,False,"If this is true, no player is a Werewolf, and Team Village wins by voting 'No Werewolf'."
13126,Gemma 4 31B,greedy_t0,Greedy,2144,3,if,If,accepted,Contingency.Condition,Contingency,0.7890812158584595,Contingency,False,"If James is telling the truth, Paul cannot be the Robber and is instead the Werewolf."
13942,Gemma 4 31B,greedy_t0,Greedy,2257,3,if,If,accepted,Contingency.Condition,Contingency,0.7930804491043091,Contingency,False,"If Justin is telling the truth, Meghan's claim about the center card is a lie."
8896,Gemma 4 31B,run_1,Stochastic,1568,3,if,if,accepted,Contingency.Condition,Contingency,0.7963113188743591,Contingency,False,"If Mitchell is the Werewolf, voting him out secures a win for Team Village; if the claims of the other players are true, Mitchell is the only plausible candidate for the Werewolf role."
12909,Gemma 4 31B,greedy_t0,Greedy,2115,3,if,If,accepted,Contingency.Condition,Contingency,0.8006746172904968,Contingency,False,"If Erin is the Insomniac and saw the Robber card, it means she was swapped with the Robber (possibly by Tyler, who claimed Troublemaker), making Clint's story a lie."
13280,Gemma 4 31B,greedy_t0,Greedy,2168,3,if,If,accepted,Contingency.Condition,Contingency,0.8028272390365601,Contingency,False,"If these claims are true, no player currently holds a werewolf card, and Team Village wins if no one is voted out."
13255,Gemma 4 31B,greedy_t0,Greedy,2164,2,if,If,accepted,Contingency.Condition,Contingency,0.8051424622535706,Contingency,False,"If Dan is the Seer, Justin's claim to be the Seer is a lie, suggesting Justin was the Werewolf."
11926,Gemma 4 31B,run_3,Stochastic,1984,3,if,If,accepted,Contingency.Condition,Contingency,0.8135361671447754,Contingency,False,"If James swapped Mitchell and Caitlynn, Mitchell's transition from Minion to Insomniac and Caitlynn's transition from Insomniac to Minion are consistent, leaving Justin as the Werewolf."
12058,Gemma 4 31B,run_3,Stochastic,2001,3,if,if,accepted,Contingency.Condition,Contingency,0.8173031210899353,Contingency,False,"Mike also claims to be the Revealer, which creates a direct contradiction; if James and Justin are telling the truth, Mike must be lying."
5483,Gemma 4 4B,run_2,Stochastic,1020,3,if,if,accepted,Contingency.Condition,Contingency,0.8185281753540039,Contingency,False,"However, if Dan is lying, he is a Werewolf, and voting him out is the only way for Team Village to win."
6389,Gemma 4 4B,run_3,Stochastic,1168,2,if,if,accepted,Contingency.Condition,Contingency,0.8190743327140808,Contingency,False,"He initially claims to be a Villager (95, 148) but later admits that if his card was swapped, he could be a Werewolf (151)."
11992,Gemma 4 31B,run_3,Stochastic,1994,2,if,if,accepted,Contingency.Condition,Contingency,0.8214701414108276,Contingency,False,"He later explains a complex sequence (Line 79) where he believes he acted as the Troublemaker and swapped Justin and Mitchell, which would only happen if he stole the Troublemaker card from Justin."
9079,Gemma 4 31B,run_1,Stochastic,1595,3,if,If,accepted,Contingency.Condition,Contingency,0.8216808438301086,Contingency,False,"If these claims are truthful, all werewolf cards are in the center, meaning no player is a werewolf."
13736,Gemma 4 31B,greedy_t0,Greedy,2229,4,if,If,accepted,Contingency.Condition,Contingency,0.8222038745880127,Contingency,False,"If Justin's claim is true and Paul is the Tanner, there are no Werewolves among the players."
12137,Gemma 4 31B,run_3,Stochastic,2010,3,if,If,accepted,Contingency.Condition,Contingency,0.8228220343589783,Contingency,False,"If both these claims are true, the Werewolf card was moved from Dylan to Dan, making Dan the current Werewolf."
22,Gemma 4 2B,run_1,Stochastic,3,3,if,If,accepted,Contingency.Condition,Contingency,0.8260804414749146,Contingency,False,"If Chris is indeed the Werewolf, this vote ensures victory."
8202,Gemma 4 4B,greedy_t0,Greedy,1461,3,if,if,accepted,Contingency.Condition,Contingency,0.8285049796104431,Contingency,False,"Eliminating Justin ensures that if he is indeed a Werewolf, Team Village achieves a victory."
8857,Gemma 4 31B,run_1,Stochastic,1563,3,if,If,accepted,Contingency.Condition,Contingency,0.8286182284355164,Contingency,False,"If Daniel were the Robber, he would have seen Jessica's card, not the Robber card he already possessed."
10529,Gemma 4 31B,run_2,Stochastic,1791,4,if,If,accepted,Contingency.Condition,Contingency,0.8287062644958496,Contingency,False,"If these claims are true, no player is a werewolf, and Team Village wins if no one is eliminated."
14143,Gemma 4 31B,greedy_t0,Greedy,2284,3,if,If,accepted,Contingency.Condition,Contingency,0.8312261700630188,Contingency,False,"If this swap occurred, Justin is now the Werewolf and James is the Tanner."
9473,Gemma 4 31B,run_1,Stochastic,1648,3,if,If,accepted,Contingency.Condition,Contingency,0.8340200781822205,Contingency,False,"If Mike's information is correct, there is a high probability that Justin swapped his card for one of the Werewolf cards in the center."
3604,Gemma 4 2B,greedy_t0,Greedy,702,4,if,If,accepted,Contingency.Condition,Contingency,0.8352086544036865,Contingency,False,"If Paul is indeed a Werewolf, eliminating him helps Team Village."
9173,Gemma 4 31B,run_1,Stochastic,1608,3,if,If,accepted,Contingency.Condition,Contingency,0.835293173789978,Contingency,False,"If James was the Drunk and swapped with the center, or if Justin (as the Robber) stole the Drunk role from James and then swapped with the center, Justin is the most likely player to currently hold the Werewolf card."
2597,Gemma 4 2B,run_3,Stochastic,510,2,if,if,accepted,Contingency.Condition,Contingency,0.835847795009613,Contingency,False,"Paul explicitly states he robbed from Justin who was the Werewolf, and later claims that if Mitchell was switched, he became the Werewolf."
11311,Gemma 4 31B,run_2,Stochastic,1898,3,if,If,accepted,Contingency.Condition,Contingency,0.8360850214958191,Contingency,False,"If both these claims are true, Paul now holds the Werewolf card."
10486,Gemma 4 31B,run_2,Stochastic,1786,4,if,If,accepted,Contingency.Condition,Contingency,0.8378140926361084,Contingency,False,"If these claims are true, no player is a werewolf, and the Village wins by voting 'No Werewolf'."
10919,Gemma 4 31B,run_2,Stochastic,1846,3,if,If,accepted,Contingency.Condition,Contingency,0.8395500779151917,Contingency,False,"If Mitchell started as the Werewolf, Mike would have stolen the Werewolf card, and Paul would have then swapped it back to Mitchell."
11048,Gemma 4 31B,run_2,Stochastic,1862,3,if,If,accepted,Contingency.Condition,Contingency,0.8404852151870728,Contingency,False,"If James was the Seer and Paul was the Werewolf, the swap would make James the Werewolf and Paul the Seer, which aligns with both of their claims (James was the Seer, Paul is now the Seer)."
4062,Gemma 4 4B,run_1,Stochastic,789,2,if,if,accepted,Contingency.Condition,Contingency,0.8407742977142334,Contingency,False,Team Village wins only if they successfully eliminate a Werewolf.
13318,Gemma 4 31B,greedy_t0,Greedy,2173,3,if,If,accepted,Contingency.Condition,Contingency,0.8409093618392944,Contingency,False,"If these claims are true, no player is a werewolf, and Team Village wins if no one is eliminated."
11265,Gemma 4 31B,run_2,Stochastic,1892,3,if,If,accepted,Contingency.Condition,Contingency,0.8411776423454285,Contingency,False,"If Mitchell is the Tanner, Eric's claim to be a Werewolf is more likely to be true, making him the primary target for Team Village to eliminate."
8777,Gemma 4 31B,run_1,Stochastic,1553,3,if,If,accepted,Contingency.Condition,Contingency,0.8428003787994385,Contingency,False,"If these claims are true, all Werewolf cards must be in the center, meaning no player is currently a Werewolf."
8894,Gemma 4 31B,run_1,Stochastic,1568,3,if,If,accepted,Contingency.Condition,Contingency,0.8430349826812744,Contingency,False,"If Mitchell is the Werewolf, voting him out secures a win for Team Village; if the claims of the other players are true, Mitchell is the only plausible candidate for the Werewolf role."
11829,Gemma 4 31B,run_3,Stochastic,1973,5,if,If,accepted,Contingency.Condition,Contingency,0.8435486555099487,Contingency,False,"If Justin was the Seer and Mitchell was the Werewolf, and they were swapped, Justin would now be the Werewolf, but Justin's contradictory claims make it more likely he was the original Werewolf."
13110,Gemma 4 31B,greedy_t0,Greedy,2143,3,if,If,accepted,Contingency.Condition,Contingency,0.8459497094154358,Contingency,False,"If these claims are true, the Werewolf card is in the center, and the players' final roles are all Village-aligned (Justin as Troublemaker, Paul as Insomniac, Mitchell as Seer, James as Robber, and Laura as Villager)."
951,Gemma 4 2B,run_1,Stochastic,179,3,if,If,accepted,Contingency.Condition,Contingency,0.8485090136528015,Contingency,False,"If she is indeed the Werewolf, this vote secures a win for Team Village."
14177,Gemma 4 31B,greedy_t0,Greedy,2288,3,if,if,accepted,Contingency.Condition,Contingency,0.8512385487556458,,False,"However, if Justin is the Tanner, then the Tanner cannot be in the center, meaning Mitchell is lying."
3452,Gemma 4 2B,greedy_t0,Greedy,673,3,if,if,accepted,Contingency.Condition,Contingency,0.8525540828704834,Contingency,False,"Given the high level of uncertainty and the fact that the game rules state Team Village wins if they eliminate a Werewolf, and Team Werewolf wins if they survive, a vote targeting the most aggressive or suspicious player is often a strategy."
11392,Gemma 4 31B,run_2,Stochastic,1908,3,if,If,accepted,Contingency.Condition,Contingency,0.8527788519859314,Contingency,False,"If Eric is the Troublemaker, Paul's claim of being switched is false, meaning Paul remains the Werewolf."
8844,Gemma 4 31B,run_1,Stochastic,1561,3,if,If,accepted,Contingency.Condition,Contingency,0.8535156846046448,Contingency,False,"If Jessica had robbed Kaelan while he was the Drunk, Jessica would have become the Drunk and performed the swap, not Kaelan."
9411,Gemma 4 31B,run_1,Stochastic,1639,2,if,if,accepted,Contingency.Condition,Contingency,0.8540931940078735,Contingency,False,"Brett (claiming Troublemaker) and Kelsey (claiming Robber) both indicated that they did not swap Dylan's card, meaning if Dylan started as a Werewolf, he remained one."
12925,Gemma 4 31B,greedy_t0,Greedy,2117,2,if,if,accepted,Contingency.Condition,Contingency,0.8547353148460388,,False,"However, Margaret explicitly calls Clint 'the worst liar' and notes that if Clint's swap actually occurred and Erin was the Werewolf, then Margaret herself would now be the Werewolf."
5584,Gemma 4 4B,run_2,Stochastic,1036,3,if,if,accepted,Contingency.Condition,Contingency,0.8572711944580078,Contingency,False,"While the transcript contains many confusing claims regarding role swaps (Justin's alleged Robber action), Mitchell's role as the primary source of information makes them the most critical figure to eliminate if they are lying about their Seer status."
11574,Gemma 4 31B,run_3,Stochastic,1934,3,if,If,accepted,Contingency.Condition,Contingency,0.8586465716362,Contingency,False,"If the Werewolf card was in the center, Daniel would have swapped his card for it, making him the Werewolf."
6469,Gemma 4 4B,run_3,Stochastic,1182,2,if,if,accepted,Contingency.Condition,Contingency,0.8624482154846191,Contingency,False,"Since Team Village wins only if at least one Werewolf dies, and the voting resulted in no deaths, Team Village has failed to meet its win condition based on the provided discussion."
10956,Gemma 4 31B,run_2,Stochastic,1850,2,if,if,accepted,Contingency.Condition,Contingency,0.8632623553276062,Contingency,False,"Justin's claim to have seen the Apprentice Seer in the center is logically impossible if he were the Apprentice Seer himself, and his erratic claims throughout the discussion suggest he is attempting to deceive the group."
12713,Gemma 4 31B,run_3,Stochastic,2087,3,if,If,accepted,Contingency.Condition,Contingency,0.8637002110481262,,False,"If James is the Seer and telling the truth, then no player is a Werewolf, and Team Village wins by voting 'No Werewolf'."
14130,Gemma 4 31B,greedy_t0,Greedy,2283,3,if,if,accepted,Contingency.Condition,Contingency,0.8644517064094543,,False,"Following the night action order (Robber then Troublemaker), if Mitchell robbed Laura (Villager) and Paul then swapped Justin (Werewolf) and Laura (now Robber), Laura would end the night as the Werewolf."
5804,Gemma 4 4B,run_2,Stochastic,1072,3,if,If,accepted,Contingency.Condition,Contingency,0.8650908470153809,Contingency,False,"If Brett is lying, he is either a Werewolf or a Doppelganger who copied a Werewolf, making him the most likely target for Team Village to eliminate."
11899,Gemma 4 31B,run_3,Stochastic,1981,3,if,If,accepted,Contingency.Condition,Contingency,0.8667995929718018,Contingency,False,"If James started as the Tanner and was switched with Justin (the Seer), James is now the Seer and would want to eliminate the Werewolf, which explains why he is aggressively pushing the vote toward Mitchell."
13950,Gemma 4 31B,greedy_t0,Greedy,2258,3,if,If,accepted,Contingency.Condition,Contingency,0.8675057291984558,Contingency,False,"If Mike was the Werewolf, this switch makes Paul the Werewolf."
9753,Gemma 4 31B,run_1,Stochastic,1685,3,if,If,accepted,Contingency.Condition,Contingency,0.8678297400474548,Contingency,False,"If Mike was the Werewolf and was swapped with Paul, Paul now holds the Werewolf card."
