justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text
17,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,run_1,1,Stochastic,and,Expansion,and,100,103,,0,,contiguous,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit."
17,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,run_1,1,Stochastic,as,Temporal,as,133,135,,0,,contiguous,1,"The discussion strongly indicates that Erin is the primary suspect for being the Werewolf, as Tyler and Clint both point towards her as the culprit."
17,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,run_1,1,Stochastic,given that,Contingency,Given that,149,159,,0,,contiguous,2,"Given that Team Village wins by eliminating a Werewolf, voting out Erin is the most logical move based on the gathered evidence and consensus within the transcript."
17,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,run_1,1,Stochastic,and,Expansion,and,277,280,,0,,contiguous,2,"Given that Team Village wins by eliminating a Werewolf, voting out Erin is the most logical move based on the gathered evidence and consensus within the transcript."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,with,Contingency,with,56,60,,0,,contiguous,1,"The discussion centers around identifying the Werewolf, with multiple players making claims and accusations."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,and,Expansion,and,92,95,,0,,contiguous,1,"The discussion centers around identifying the Werewolf, with multiple players making claims and accusations."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,and,Expansion,and,115,118,,0,,contiguous,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,and,Expansion,and,166,169,,0,,contiguous,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,also,Expansion,also,175,179,,0,,contiguous,2,"Clint and Margaret converge on Tyler being the Werewolf, and Erin also expresses suspicion toward him."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,since,Contingency,Since,212,217,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Tyler is the strongest strategic move based on the current public consensus."
18,Gemma 4 2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_1,1,Stochastic,for,Contingency,for,270,273,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting for Tyler is the strongest strategic move based on the current public consensus."
19,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_1,1,Stochastic,and,Expansion,and,122,125,,0,,contiguous,2,"Players are actively attempting to lie and deceive each other regarding their roles, which is common in this type of game."
19,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_1,1,Stochastic,since,Contingency,Since,206,211,,0,,contiguous,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible."
19,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_1,1,Stochastic,and,Expansion,and,257,260,,0,,contiguous,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible."
19,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_1,1,Stochastic,if,Contingency,if,279,281,,0,,contiguous,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible."
19,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_1,1,Stochastic,and,Expansion,and,308,311,,0,,contiguous,3,"Since I cannot confirm the presence of a Werewolf, and Team Village wins if no Werewolves are present and no one dies, I must assume the 'no Werewolf' condition is possible."
20,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,run_1,1,Stochastic,although,Comparison,Although,92,100,,0,,contiguous,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village."
20,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,run_1,1,Stochastic,later,Temporal,later,108,113,,0,,contiguous,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village."
20,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,run_1,1,Stochastic,for,Contingency,for,209,212,,0,,contiguous,2,"Although Hunter later claimed to be the Werewolf, Sean's direct accusation provides the strongest immediate evidence for Team Village."
20,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,run_1,1,Stochastic,given,Contingency,Given,227,232,,0,,contiguous,3,"Given the ambiguity introduced by card swaps, targeting the player directly implicated by another player is the most logical move to try and eliminate the Werewolf."
20,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,run_1,1,Stochastic,and,Expansion,and,364,367,,0,,contiguous,3,"Given the ambiguity introduced by card swaps, targeting the player directly implicated by another player is the most logical move to try and eliminate the Werewolf."
21,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_1,1,Stochastic,and,Expansion,and,75,78,,0,,contiguous,1,"The discussion transcript is highly focused on role confusion, card swaps, and identifying roles like Seer, Villager, Robber, and Troublemaker."
21,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_1,1,Stochastic,and,Expansion,and,126,129,,0,,contiguous,1,"The discussion transcript is highly focused on role confusion, card swaps, and identifying roles like Seer, Villager, Robber, and Troublemaker."
21,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_1,1,Stochastic,or,Expansion,or,178,180,,0,,contiguous,2,There is no explicit confirmation or strong accusation pointing toward any player holding the Werewolf role.
21,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_1,1,Stochastic,since,Contingency,Since,253,258,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, and I cannot definitively identify one, I must conclude that no Werewolf is present based on the available information."
21,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_1,1,Stochastic,and,Expansion,and,304,307,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, and I cannot definitively identify one, I must conclude that no Werewolf is present based on the available information."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,and,Expansion,and,66,69,,0,,contiguous,1,"The discussion is highly speculative, revolving around role swaps and uncertainty about who holds which card."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,while,Comparison,While,110,115,,0,,contiguous,2,"While players are attempting to deduce their roles (e.g., Jacob suggesting he is the Villager), there is no definitive evidence presented in the transcript to confirm that any player is the Werewolf."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,since,Contingency,Since,310,315,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,if,Contingency,if,334,336,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,and,Expansion,and,360,363,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,and,Expansion,and,377,380,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active."
22,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_1,1,Stochastic,given,Contingency,given,381,386,,0,,contiguous,3,"Since Team Village wins if no Werewolf is present and no one dies, and given the ambiguity, the safest strategy is to assume no Werewolf is currently active."
23,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,run_1,1,Stochastic,particularly,Expansion,particularly,68,80,,0,,contiguous,1,"The transcript shows significant confusion regarding role swapping, particularly involving Jacob and Sean, and the Troublemaker's actions."
23,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,run_1,1,Stochastic,and,Expansion,and,97,100,,0,,contiguous,1,"The transcript shows significant confusion regarding role swapping, particularly involving Jacob and Sean, and the Troublemaker's actions."
23,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,run_1,1,Stochastic,and,Expansion,and,107,110,,0,,contiguous,1,"The transcript shows significant confusion regarding role swapping, particularly involving Jacob and Sean, and the Troublemaker's actions."
23,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,run_1,1,Stochastic,and,Expansion,and,223,226,,0,,contiguous,2,"Hunter directly suggests that Sean is the Werewolf, stating that Sean's nervousness and attempt to explain his role indicate he is lying."
23,Gemma 4 2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,run_1,1,Stochastic,since,Contingency,Since,277,282,,0,,contiguous,3,"Since Team Village wins by eliminating a Werewolf, voting Sean out is the strongest move based on the available evidence."
24,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,run_1,1,Stochastic,as,Temporal,as,94,96,,0,,contiguous,1,"The discussion revolves around the possibility of the Werewolf being in the center role pool, as indicated by multiple players' uncertainty and the nature of the role swaps."
24,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,run_1,1,Stochastic,and,Expansion,and,140,143,,0,,contiguous,1,"The discussion revolves around the possibility of the Werewolf being in the center role pool, as indicated by multiple players' uncertainty and the nature of the role swaps."
24,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,run_1,1,Stochastic,since,Contingency,Since,309,314,,0,,contiguous,3,"Since Team Village wins if no player is a Werewolf and all Werewolf cards are in the center, this is the safest strategic choice to guarantee a victory."
24,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,run_1,1,Stochastic,if,Contingency,if,333,335,,0,,contiguous,3,"Since Team Village wins if no player is a Werewolf and all Werewolf cards are in the center, this is the safest strategic choice to guarantee a victory."
24,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,run_1,1,Stochastic,and,Expansion,and,360,363,,0,,contiguous,3,"Since Team Village wins if no player is a Werewolf and all Werewolf cards are in the center, this is the safest strategic choice to guarantee a victory."
25,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,run_1,1,Stochastic,as,Temporal,as,147,149,,0,,contiguous,2,"The players identified roles such as Troublemaker, Robber, Minion, and Villager, all of which are typically Team Village roles."
25,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,run_1,1,Stochastic,and,Expansion,and,180,183,,0,,contiguous,2,"The players identified roles such as Troublemaker, Robber, Minion, and Villager, all of which are typically Team Village roles."
25,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,run_1,1,Stochastic,since,Contingency,Since,241,246,,0,,contiguous,3,"Since no player explicitly claims to be the Werewolf, and the identified roles appear to be Village-aligned, I conclude that there is no Werewolf present among the players."
25,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,run_1,1,Stochastic,and,Expansion,and,295,298,,0,,contiguous,3,"Since no player explicitly claims to be the Werewolf, and the identified roles appear to be Village-aligned, I conclude that there is no Werewolf present among the players."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,for,Contingency,for,107,110,,0,,contiguous,1,"The Seer, Daniel, explicitly stated that Jessica is the Werewolf, which is a critical piece of information for Team Village."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,furthermore,Expansion,Furthermore,125,136,,0,,contiguous,2,"Furthermore, Kevin was identified as the Minion, a role aligned with Team Werewolf."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,as,Temporal,as,159,161,,0,,contiguous,2,"Furthermore, Kevin was identified as the Minion, a role aligned with Team Werewolf."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,with,Contingency,with,189,193,,0,,contiguous,2,"Furthermore, Kevin was identified as the Minion, a role aligned with Team Werewolf."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,and,Expansion,and,281,284,,0,,contiguous,3,"Based on the Seer's identification, Jessica is the most likely Werewolf and must be eliminated to ensure Team Village wins."
26,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,run_1,1,Stochastic,for,Contingency,for,340,343,,0,,contiguous,4,Voting for Jessica maximizes the chance of eliminating the Werewolf.
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,and,Expansion,and,106,109,,0,,contiguous,1,"Kaelan explicitly suspected Daniel was the Werewolf, leading to the conclusion that Daniel was the Minion and therefore the Werewolf."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,therefore,Contingency,therefore,110,119,,0,,contiguous,1,"Kaelan explicitly suspected Daniel was the Werewolf, leading to the conclusion that Daniel was the Minion and therefore the Werewolf."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,since,Contingency,Since,134,139,,0,,contiguous,2,"Since Team Village wins by eliminating a Werewolf, voting for Daniel is the most logical move based on the shared suspicion expressed in the transcript."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,for,Contingency,for,192,195,,0,,contiguous,2,"Since Team Village wins by eliminating a Werewolf, voting for Daniel is the most logical move based on the shared suspicion expressed in the transcript."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,although,Comparison,Although,287,295,,0,,contiguous,3,"Although Daniel is identified as a Minion, the strong accusation makes him the primary target for elimination."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,as,Temporal,as,317,319,,0,,contiguous,3,"Although Daniel is identified as a Minion, the strong accusation makes him the primary target for elimination."
27,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,run_1,1,Stochastic,for,Contingency,for,381,384,,0,,contiguous,3,"Although Daniel is identified as a Minion, the strong accusation makes him the primary target for elimination."
28,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,run_1,1,Stochastic,and,Expansion,and,107,110,,0,,contiguous,1,"Kaelan explicitly accuses Daniel of being the Werewolf in the transcript, stating, 'You were the Werewolf, and now he's the Werewolf.'"
28,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,run_1,1,Stochastic,since,Contingency,Since,135,140,,0,,contiguous,2,"Since Team Village needs to eliminate a Werewolf to win, Daniel is the primary target."
28,Gemma 4 2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,run_1,1,Stochastic,although,Comparison,Although,222,230,,0,,contiguous,3,"Although roles are ambiguous, this direct accusation provides the strongest basis for a vote."
