justification_id,model,game_id,run_label,decoding_group,n_sentences,n_sent_Mechanical,sem_Mechanical,n_sent_Testimony,sem_Testimony,n_sent_SocialJudgment,sem_SocialJudgment,n_sent_Behavioral,sem_Behavioral,n_sent_ClaimComparison,sem_ClaimComparison,n_sent_Payoff,sem_Payoff,n_sent_Uncertainty,sem_Uncertainty,n_sent_Other,sem_Other,n_disc_Comparison,disc_Comparison,n_disc_Contingency,disc_Contingency,n_disc_Expansion,disc_Expansion,n_disc_Temporal,disc_Temporal,n_sense_Comparison.Contrast,sense_Comparison.Contrast,n_sense_Comparison.Concession,sense_Comparison.Concession,n_sense_Contingency.Cause,sense_Contingency.Cause,n_sense_Contingency.Condition,sense_Contingency.Condition,n_sense_Expansion.Conjunction,sense_Expansion.Conjunction,n_sense_Expansion.Alternative,sense_Expansion.Alternative,n_sense_Expansion.Restatement,sense_Expansion.Restatement,n_sense_Temporal.Asynchronous,sense_Temporal.Asynchronous,n_sense_Temporal.Synchrony,sense_Temporal.Synchrony,n_relations,has_any_relation,vote,voted_player_end_role,is_correct,n_words,n_semantic_categories
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2__Game6__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game6,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,2,True,Mitchell,Tanner,False,59,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2__Game7__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Caitlynn,Werewolf,True,58,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2__Game8__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,run_1,Stochastic,4,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Dan,Werewolf,True,64,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mike,Villager,False,62,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,run_1,Stochastic,5,1,True,1,True,2,True,0,False,0,False,1,True,3,True,0,False,2,True,2,True,3,True,0,False,2,True,0,False,1,True,1,True,3,True,0,False,0,False,0,False,0,False,7,True,James,Villager,False,100,5
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,run_1,Stochastic,3,0,False,0,False,2,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Mitchell,Tanner,False,62,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game5__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,run_1,Stochastic,3,0,False,2,True,2,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,2,True,Mitchell,Insomniac,False,63,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game6__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,run_1,Stochastic,3,0,False,2,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Mike,Werewolf,True,56,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game7__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Mitchell,Werewolf,True,58,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3__Game8__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,2,True,1,True,0,False,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,4,True,No Werewolf,,True,71,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game10__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,run_1,Stochastic,3,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Mitchell,Robber,False,58,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game11__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,run_1,Stochastic,3,0,False,0,False,1,True,3,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Insomniac,False,73,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Mitchell,Werewolf,True,51,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Mitchell,Robber,False,56,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game5__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,run_1,Stochastic,3,0,False,2,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,Justin,Robber,False,50,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game6__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,run_1,Stochastic,3,0,False,0,False,0,False,2,True,0,False,1,True,1,True,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Mitchell,Robber,False,78,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game7__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,2,True,Caitlynn,Insomniac,False,62,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4__Game9__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Justin,Minion,False,59,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,True,62,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,run_1,Stochastic,3,0,False,2,True,3,True,0,False,2,True,1,True,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,2,True,Mitchell,Werewolf,True,79,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,run_1,Stochastic,4,0,False,1,True,0,False,0,False,0,False,1,True,2,True,0,False,1,True,1,True,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,3,True,Paul,Werewolf,True,87,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,run_1,Stochastic,4,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,No Werewolf,,True,73,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game5__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game5,run_1,Stochastic,4,0,False,1,True,1,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Justin,Werewolf,True,62,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game6__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game6,run_1,Stochastic,3,0,False,1,True,0,False,0,False,1,True,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,No Werewolf,,False,55,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game7__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game7,run_1,Stochastic,5,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Paul,Werewolf,True,73,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5__Game8__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game8,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,72,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,run_1,Stochastic,3,0,False,1,True,0,False,1,True,2,True,1,True,2,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,Meryl,Seer,False,68,5
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,run_1,Stochastic,3,0,False,0,False,1,True,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Haak,Hunter,False,66,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,run_1,Stochastic,3,0,False,0,False,3,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Mike,Tanner,False,71,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016 / Game1,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Troublemaker,False,70,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,run_1,Stochastic,4,0,False,1,True,1,True,0,False,0,False,2,True,0,False,0,False,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,0,False,3,True,Mike,Werewolf,True,60,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,2,True,1,True,0,False,0,False,2,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,2,True,Mitchell,Werewolf,True,63,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,run_1,Stochastic,3,0,False,1,True,1,True,0,False,1,True,0,False,2,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Justin,Troublemaker,False,68,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,run_1,Stochastic,4,0,False,1,True,2,True,0,False,0,False,1,True,2,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Caitlynn,Werewolf,True,58,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,run_1,Stochastic,3,0,False,1,True,0,False,0,False,0,False,1,True,2,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Justin,Werewolf,True,71,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,run_1,Stochastic,4,0,False,0,False,3,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,Paul,Robber,False,64,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Meghan,Werewolf,True,57,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Meghan,Werewolf,True,65,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,Mitchell,Werewolf,True,50,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mike,Seer,False,54,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Justin,Robber,False,54,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,4,True,Mike,Tanner,False,81,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,run_1,Stochastic,3,0,False,0,False,1,True,1,True,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,62,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,run_1,Stochastic,3,0,False,1,True,2,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Mitchell,Hunter,False,70,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,run_1,Stochastic,3,0,False,0,False,0,False,1,True,0,False,1,True,3,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,No Werewolf,,False,70,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,run_1,Stochastic,3,0,False,1,True,1,True,1,True,0,False,0,False,3,True,0,False,0,False,0,False,2,True,1,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,1,True,3,True,No Werewolf,,False,72,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,run_1,Stochastic,4,0,False,2,True,1,True,0,False,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mike,Werewolf,True,49,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,85,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,run_1,Stochastic,3,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mike,Seer,False,66,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,65,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,run_1,Stochastic,3,0,False,1,True,1,True,0,False,1,True,0,False,2,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,3,True,No Werewolf,,False,62,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,2,True,1,True,1,True,0,False,2,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,4,True,No Werewolf,,True,71,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_1,Stochastic,3,0,False,0,False,2,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Werewolf,True,56,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_1,Stochastic,3,0,False,2,True,0,False,0,False,0,False,1,True,1,True,0,False,1,True,2,True,0,False,0,False,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,3,True,Justin,Tanner,False,63,3
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_1,Stochastic,3,0,False,1,True,3,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,2,True,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,3,True,Mike,Robber,False,63,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018__Game1__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,58,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018__Game2__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,1,True,1,True,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Justin,Werewolf,True,64,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018__Game3__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_1,Stochastic,3,0,False,1,True,1,True,0,False,0,False,2,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Justin,Seer,False,74,4
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018__Game4__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,run_1,Stochastic,3,0,False,0,False,0,False,0,False,0,False,1,True,3,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,True,67,2
2B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018__Game5__run_1,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_1,Stochastic,4,0,False,1,True,0,False,2,True,0,False,1,True,2,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Troublemaker,False,73,4
